x_m,y_m,velocity_m_s,fluid_mask
5.520833333333333322e-03,1.145833333333333339e-03,2.446742225431378440e-03,1.000000000000000000e+00
5.729166666666667129e-03,1.145833333333333339e-03,2.377201220814350105e-03,1.000000000000000000e+00
5.937500000000000069e-03,1.145833333333333339e-03,2.284423477071087765e-03,1.000000000000000000e+00
6.145833333333333877e-03,1.145833333333333339e-03,2.169337460437809756e-03,1.000000000000000000e+00
6.354166666666666817e-03,1.145833333333333339e-03,2.033229876325921229e-03,1.000000000000000000e+00
6.562500000000000625e-03,1.145833333333333339e-03,1.876392714315197434e-03,1.000000000000000000e+00
6.770833333333333565e-03,1.145833333333333339e-03,1.699188676352366605e-03,1.000000000000000000e+00
6.979166666666667372e-03,1.145833333333333339e-03,1.502041508346039708e-03,1.000000000000000000e+00
7.187500000000000312e-03,1.145833333333333339e-03,1.279984418776740351e-03,1.000000000000000000e+00
7.395833333333334120e-03,1.145833333333333339e-03,1.029466856004726451e-03,1.000000000000000000e+00
7.604166666666667060e-03,1.145833333333333339e-03,7.599930356057265236e-04,1.000000000000000000e+00
7.812500000000000000e-03,1.145833333333333339e-03,5.000530581648038970e-04,1.000000000000000000e+00
8.020833333333334675e-03,1.145833333333333339e-03,1.826637357331675684e-04,1.000000000000000000e+00
8.229166666666667615e-03,1.145833333333333339e-03,0.000000000000000000e+00,0.000000000000000000e+00
8.437500000000000555e-03,1.145833333333333339e-03,0.000000000000000000e+00,0.000000000000000000e+00
8.645833333333333495e-03,1.145833333333333339e-03,0.000000000000000000e+00,0.000000000000000000e+00
8.854166666666666435e-03,1.145833333333333339e-03,0.000000000000000000e+00,0.000000000000000000e+00
9.062500000000001110e-03,1.145833333333333339e-03,0.000000000000000000e+00,0.000000000000000000e+00
9.270833333333334050e-03,1.145833333333333339e-03,0.000000000000000000e+00,0.000000000000000000e+00
9.479166666666666990e-03,1.145833333333333339e-03,0.000000000000000000e+00,0.000000000000000000e+00
9.687499999999999931e-03,1.145833333333333339e-03,0.000000000000000000e+00,0.000000000000000000e+00
9.895833333333334605e-03,1.145833333333333339e-03,0.000000000000000000e+00,0.000000000000000000e+00
1.041666666666666734e-04,1.354166666666666713e-03,0.000000000000000000e+00,0.000000000000000000e+00
