x_m,y_m,velocity_m_s,fluid_mask
3.229166666666667077e-03,5.208333333333333261e-04,7.843526069874458620e-04,1.000000000000000000e+00
3.437500000000000017e-03,5.208333333333333261e-04,7.808501082070301753e-04,1.000000000000000000e+00
3.645833333333333391e-03,5.208333333333333261e-04,7.760427884074160747e-04,1.000000000000000000e+00
3.854166666666666765e-03,5.208333333333333261e-04,7.705542509881255827e-04,1.000000000000000000e+00
4.062500000000000139e-03,5.208333333333333261e-04,7.649640033786182704e-04,1.000000000000000000e+00
4.270833333333333946e-03,5.208333333333333261e-04,7.597936577010675797e-04,1.000000000000000000e+00
4.479166666666666886e-03,5.208333333333333261e-04,7.554910392671012427e-04,1.000000000000000000e+00
4.687500000000000694e-03,5.208333333333333261e-04,7.524131907277995012e-04,1.000000000000000000e+00
4.895833333333333634e-03,5.208333333333333261e-04,7.508098587455508659e-04,1.000000000000000000e+00
5.104166666666666574e-03,5.208333333333333261e-04,7.508098587455508659e-04,1.000000000000000000e+00
5.312500000000000382e-03,5.208333333333333261e-04,7.524131907277991759e-04,1.000000000000000000e+00
5.520833333333333322e-03,5.208333333333333261e-04,7.554910392671008090e-04,1.000000000000000000e+00
5.729166666666667129e-03,5.208333333333333261e-04,7.597936577010674713e-04,1.000000000000000000e+00
5.937500000000000069e-03,5.208333333333333261e-04,7.649640033786180536e-04,1.000000000000000000e+00
6.145833333333333877e-03,5.208333333333333261e-04,7.705542509881254743e-04,1.000000000000000000e+00
6.354166666666666817e-03,5.208333333333333261e-04,7.760427884074159663e-04,1.000000000000000000e+00
6.562500000000000625e-03,5.208333333333333261e-04,7.808501082070301753e-04,1.000000000000000000e+00
6.770833333333333565e-03,5.208333333333333261e-04,7.843526069874458620e-04,1.000000000000000000e+00
6.979166666666667372e-03,5.208333333333333261e-04,7.858935777065772024e-04,1.000000000000000000e+00
7.187500000000000312e-03,5.208333333333333261e-04,7.847907327832488473e-04,1.000000000000000000e+00
7.395833333333334120e-03,5.208333333333333261e-04,7.803395580448398410e-04,1.000000000000000000e+00
