x_m,y_m,velocity_m_s,fluid_mask
6.354166666666666817e-03,5.208333333333333261e-04,1.550918218479113578e-03,1.000000000000000000e+00
6.562500000000000625e-03,5.208333333333333261e-04,1.523330118101852773e-03,1.000000000000000000e+00
6.770833333333333565e-03,5.208333333333333261e-04,1.491309433387200166e-03,1.000000000000000000e+00
6.979166666666667372e-03,5.208333333333333261e-04,1.454639500916501179e-03,1.000000000000000000e+00
7.187500000000000312e-03,5.208333333333333261e-04,1.413061981488138554e-03,1.000000000000000000e+00
7.395833333333334120e-03,5.208333333333333261e-04,1.366269694401610682e-03,1.000000000000000000e+00
7.604166666666667060e-03,5.208333333333333261e-04,1.313897111809318383e-03,1.000000000000000000e+00
7.812500000000000000e-03,5.208333333333333261e-04,1.255507585708199062e-03,1.000000000000000000e+00
8.020833333333334675e-03,5.208333333333333261e-04,1.190575901600662324e-03,1.000000000000000000e+00
8.229166666666667615e-03,5.208333333333333261e-04,1.118463974464083306e-03,1.000000000000000000e+00
8.437500000000000555e-03,5.208333333333333261e-04,1.038386202329203822e-03,1.000000000000000000e+00
8.645833333333333495e-03,5.208333333333333261e-04,9.493587658046950210e-04,1.000000000000000000e+00
8.854166666666666435e-03,5.208333333333333261e-04,8.501232743692803797e-04,1.000000000000000000e+00
9.062500000000001110e-03,5.208333333333333261e-04,7.390283384196048118e-04,1.000000000000000000e+00
9.270833333333334050e-03,5.208333333333333261e-04,6.138409914229252468e-04,1.000000000000000000e+00
9.479166666666666990e-03,5.208333333333333261e-04,4.714420327332466453e-04,1.000000000000000000e+00
9.687499999999999931e-03,5.208333333333333261e-04,3.073416851546793404e-04,1.000000000000000000e+00
9.895833333333334605e-03,5.208333333333333261e-04,1.149789625501122163e-04,1.000000000000000000e+00
1.041666666666666734e-04,7.291666666666666999e-04,1.449174521430712423e-04,1.000000000000000000e+00
3.125000000000000065e-04,7.291666666666666999e-04,3.954049816982805254e-04,1.000000000000000000e+00
5.208333333333333261e-04,7.291666666666666999e-04,6.138409914229256805e-04,1.000000000000000000e+00
7.291666666666666999e-04,7.291666666666666999e-04,8.060858350627919233e-04,1.000000000000000000e+00
9.375000000000000737e-04,7.291666666666666999e-04,9.766292898137692458e-04,1.000000000000000000e+00
1.145833333333333339e-03,7.291666666666666999e-04,1.128871770881224130e-03,1.000000000000000000e+00
1.354166666666666713e-03,7.291666666666666999e-04,1.265405546039371750e-03,1.000000000000000000e+00
1.562500000000000087e-03,7.291666666666666999e-04,1.388235683725233365e-03,1.000000000000000000e+00
1.770833333333333461e-03,7.291666666666666999e-04,1.498939620523722163e-03,1.000000000000000000e+00
1.979166666666666834e-03,7.291666666666666999e-04,1.598779164050607993e-03,1.000000000000000000e+00
2.187500000000000208e-03,7.291666666666666999e-04,1.688778835447772748e-03,1.000000000000000000e+00
2.395833333333333582e-03,7.291666666666666999e-04,1.769781123994126383e-03,1.000000000000000000e+00
2.604166666666666956e-03,7.291666666666666999e-04,1.842485988238749556e-03,1.000000000000000000e+00
2.812500000000000330e-03,7.291666666666666999e-04,1.907479529270040674e-03,1.000000000000000000e+00
3.020833333333333703e-03,7.291666666666666999e-04,1.965255121050397957e-03,1.000000000000000000e+00
3.229166666666667077e-03,7.291666666666666999e-04,2.016229199899127224e-03,1.000000000000000000e+00
3.437500000000000017e-03,7.291666666666666999e-04,2.060753205488269433e-03,1.000000000000000000e+00
3.645833333333333391e-03,7.291666666666666999e-04,2.099122698161599420e-03,1.000000000000000000e+00
3.854166666666666765e-03,7.291666666666666999e-04,2.131584365815934572e-03,1.000000000000000000e+00
4.062500000000000139e-03,7.291666666666666999e-04,2.158341422818324442e-03,1.000000000000000000e+00
4.270833333333333946e-03,7.291666666666666999e-04,2.179557758360501502e-03,1.000000000000000000e+00
4.479166666666666886e-03,7.291666666666666999e-04,2.195361089818214772e-03,1.000000000000000000e+00
4.687500000000000694e-03,7.291666666666666999e-04,2.205845303557475712e-03,1.000000000000000000e+00
